calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2021-08-26,True,False,,,school_day,
2021-08-27,True,False,,,school_day,
2021-08-28,False,False,,Weekend,weekend,Weekend
2021-08-29,False,False,,Weekend,weekend,Weekend
2021-08-30,True,False,,,school_day,
2021-08-31,True,False,,,school_day,
2021-09-01,True,False,,,school_day,
2021-09-02,False,True,Labor Day,Labor Day,holiday,Labor Day
2021-09-03,True,False,,,school_day,
2021-09-04,False,False,,Weekend,weekend,Weekend
2021-09-05,False,False,,Weekend,weekend,Weekend
2021-09-06,True,False,,,school_day,
2021-09-07,True,False,,,school_day,
2021-09-08,True,False,,,school_day,
2021-09-09,True,False,,,school_day,
2021-09-10,True,False,,,school_day,
2021-09-11,False,False,,Weekend,weekend,Weekend
2021-09-12,False,False,,Weekend,weekend,Weekend
2021-09-13,True,False,,,school_day,
2021-09-14,True,False,,,school_day,
2021-09-15,True,False,,,school_day,
2021-09-16,True,False,,,school_day,
2021-09-17,True,False,,,school_day,
2021-09-18,False,False,,Weekend,weekend,Weekend
2021-09-19,False,False,,Weekend,weekend,Weekend
2021-09-20,True,False,,,school_day,
2021-09-21,True,False,,,school_day,
2021-09-22,True,False,,,school_day,
2021-09-23,True,False,,,school_day,
2021-09-24,True,False,,,school_day,
2021-09-25,False,False,,Weekend,weekend,Weekend
2021-09-26,False,False,,Weekend,weekend,Weekend
2021-09-27,True,False,,,school_day,
2021-09-28,True,False,,,school_day,
2021-09-29,True,False,,,school_day,
2021-09-30,True,False,,,school_day,
2021-10-01,True,False,,,school_day,
2021-10-02,False,False,,Weekend,weekend,Weekend
2021-10-03,False,False,,Weekend,weekend,Weekend
2021-10-04,True,False,,,school_day,
2021-10-05,True,False,,,school_day,
2021-10-06,True,False,,,school_day,
2021-10-07,True,False,,,school_day,
2021-10-08,True,False,,,school_day,
2021-10-09,False,False,,Weekend,weekend,Weekend
2021-10-10,False,False,,Weekend,weekend,Weekend
2021-10-11,True,False,,,school_day,
2021-10-12,True,False,,,school_day,
2021-10-13,True,False,,,school_day,
2021-10-14,False,True,Columbus Day,Columbus Day,holiday,Columbus Day
2021-10-15,True,False,,,school_day,
2021-10-16,False,False,,Weekend,weekend,Weekend
2021-10-17,False,False,,Weekend,weekend,Weekend
2021-10-18,True,False,,,school_day,
2021-10-19,True,False,,,school_day,
2021-10-20,True,False,,,school_day,
2021-10-21,True,False,,,school_day,
2021-10-22,True,False,,,school_day,
2021-10-23,False,False,,Weekend,weekend,Weekend
2021-10-24,False,False,,Weekend,weekend,Weekend
2021-10-25,True,False,,,school_day,
2021-10-26,True,False,,,school_day,
2021-10-27,True,False,,,school_day,
2021-10-28,True,False,,,school_day,
2021-10-29,True,False,,,school_day,
2021-10-30,False,False,,Weekend,weekend,Weekend
2021-10-31,False,False,,Weekend,weekend,Weekend
2021-11-01,True,False,,,school_day,
2021-11-02,True,False,,,school_day,
2021-11-03,True,False,,,school_day,
2021-11-04,True,False,,,school_day,
2021-11-05,True,False,,,school_day,
2021-11-06,False,False,,Weekend,weekend,Weekend
2021-11-07,False,False,,Weekend,weekend,Weekend
2021-11-08,True,False,,,school_day,
2021-11-09,True,False,,,school_day,
2021-11-10,True,False,,,school_day,
2021-11-11,False,True,Veterans Day,Veterans Day,holiday,Veterans Day
2021-11-12,True,False,,,school_day,
2021-11-13,False,False,,Weekend,weekend,Weekend
2021-11-14,False,False,,Weekend,weekend,Weekend
2021-11-15,True,False,,,school_day,
2021-11-16,True,False,,,school_day,
2021-11-17,True,False,,,school_day,
2021-11-18,True,False,,,school_day,
2021-11-19,True,False,,,school_day,
2021-11-20,False,False,,Weekend,weekend,Weekend
