calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2022-08-26,True,False,,,school_day,
2022-08-27,False,False,,Weekend,weekend,Weekend
2022-08-28,False,False,,Weekend,weekend,Weekend
2022-08-29,True,False,,,school_day,
2022-08-30,True,False,,,school_day,
2022-08-31,True,False,,,school_day,
2022-09-01,True,False,,,school_day,
2022-09-02,False,True,Labor Day,Labor Day,holiday,Labor Day
2022-09-03,False,False,,Weekend,weekend,Weekend
2022-09-04,False,False,,Weekend,weekend,Weekend
2022-09-05,True,False,,,school_day,
2022-09-06,True,False,,,school_day,
2022-09-07,True,False,,,school_day,
2022-09-08,True,False,,,school_day,
2022-09-09,True,False,,,school_day,
2022-09-10,False,False,,Weekend,weekend,Weekend
2022-09-11,False,False,,Weekend,weekend,Weekend
2022-09-12,True,False,,,school_day,
2022-09-13,True,False,,,school_day,
2022-09-14,True,False,,,school_day,
2022-09-15,True,False,,,school_day,
2022-09-16,True,False,,,school_day,
2022-09-17,False,False,,Weekend,weekend,Weekend
2022-09-18,False,False,,Weekend,weekend,Weekend
2022-09-19,True,False,,,school_day,
2022-09-20,True,False,,,school_day,
2022-09-21,True,False,,,school_day,
2022-09-22,True,False,,,school_day,
2022-09-23,True,False,,,school_day,
2022-09-24,False,False,,Weekend,weekend,Weekend
2022-09-25,False,False,,Weekend,weekend,Weekend
2022-09-26,True,False,,,school_day,
2022-09-27,True,False,,,school_day,
2022-09-28,True,False,,,school_day,
2022-09-29,True,False,,,school_day,
2022-09-30,True,False,,,school_day,
2022-10-01,False,False,,Weekend,weekend,Weekend
2022-10-02,False,False,,Weekend,weekend,Weekend
2022-10-03,True,False,,,school_day,
2022-10-04,True,False,,,school_day,
2022-10-05,True,False,,,school_day,
2022-10-06,True,False,,,school_day,
2022-10-07,True,False,,,school_day,
2022-10-08,False,False,,Weekend,weekend,Weekend
2022-10-09,False,False,,Weekend,weekend,Weekend
2022-10-10,True,False,,,school_day,
2022-10-11,True,False,,,school_day,
2022-10-12,True,False,,,school_day,
2022-10-13,True,False,,,school_day,
2022-10-14,False,True,Columbus Day,Columbus Day,holiday,Columbus Day
2022-10-15,False,False,,Weekend,weekend,Weekend
2022-10-16,False,False,,Weekend,weekend,Weekend
2022-10-17,True,False,,,school_day,
2022-10-18,True,False,,,school_day,
2022-10-19,True,False,,,school_day,
2022-10-20,True,False,,,school_day,
2022-10-21,True,False,,,school_day,
2022-10-22,False,False,,Weekend,weekend,Weekend
2022-10-23,False,False,,Weekend,weekend,Weekend
2022-10-24,True,False,,,school_day,
2022-10-25,True,False,,,school_day,
2022-10-26,True,False,,,school_day,
2022-10-27,True,False,,,school_day,
2022-10-28,True,False,,,school_day,
2022-10-29,False,False,,Weekend,weekend,Weekend
2022-10-30,False,False,,Weekend,weekend,Weekend
2022-10-31,True,False,,,school_day,
2022-11-01,True,False,,,school_day,
2022-11-02,True,False,,,school_day,
2022-11-03,True,False,,,school_day,
2022-11-04,True,False,,,school_day,
2022-11-05,False,False,,Weekend,weekend,Weekend
2022-11-06,False,False,,Weekend,weekend,Weekend
2022-11-07,True,False,,,school_day,
2022-11-08,True,False,,,school_day,
2022-11-09,True,False,,,school_day,
2022-11-10,True,False,,,school_day,
2022-11-11,False,True,Veterans Day,Veterans Day,holiday,Veterans Day
2022-11-12,False,False,,Weekend,weekend,Weekend
2022-11-13,False,False,,Weekend,weekend,Weekend
2022-11-14,True,False,,,school_day,
2022-11-15,True,False,,,school_day,
2022-11-16,True,False,,,school_day,
2022-11-17,True,False,,,school_day,
2022-11-18,True,False,,,school_day,
2022-11-19,False,False,,Weekend,weekend,Weekend
2022-11-20,False,False,,Weekend,weekend,Weekend
2022-11-21,True,False,,,school_day,
2022-11-22,True,False,,,school_day,
2022-11-23,True,False,,,school_day,
2022-11-24,True,False,,,school_day,
2022-11-25,True,False,,,school_day,
2022-11-26,False,False,,Weekend,weekend,Weekend
2022-11-27,False,False,,Weekend,weekend,Weekend
2022-11-28,False,True,Thanksgiving,Thanksgiving,holiday,Thanksgiving
