grade_id,student_id,assignment_id,score,submitted_on,term_id
1,1,1,57,2023-03-31,1
2,2,1,47,2023-03-31,1
3,3,1,55,2023-03-31,1
4,4,1,51,2023-03-31,1
5,5,1,47,2023-03-31,1
6,7,1,50,2023-03-31,1
7,8,1,52,2023-03-31,1
8,9,1,53,2023-03-31,1
9,10,1,59,2023-03-31,1
10,11,1,53,2023-03-31,1
11,12,1,41,2023-03-31,1
12,13,1,51,2023-03-31,1
13,14,1,56,2023-03-31,1
14,15,1,55,2023-03-31,1
15,16,1,47,2023-03-31,1
16,17,1,41,2023-03-31,1
17,18,1,52,2023-03-31,1
18,19,1,53,2023-03-31,1
19,20,1,50,2023-03-31,1
20,21,1,53,2023-03-31,1
21,22,1,50,2023-03-31,1
22,23,1,58,2023-03-31,1
23,24,1,58,2023-03-31,1
24,26,1,58,2023-03-31,1
25,27,1,58,2023-03-31,1
26,28,1,45,2023-03-31,1
27,29,1,54,2023-03-31,1
28,31,1,3,2023-03-31,1
29,32,1,52,2023-03-31,1
30,33,1,47,2023-03-31,1
31,34,1,49,2023-03-31,1
32,35,1,42,2023-03-31,1
33,36,1,50,2023-03-31,1
34,37,1,49,2023-03-31,1
35,38,1,54,2023-03-31,1
36,39,1,54,2023-03-31,1
37,638,1,43,2023-03-31,1
38,739,1,57,2023-03-31,1
39,844,1,55,2023-03-31,1
40,1,2,77,2023-01-16,1
41,2,2,82,2023-01-16,1
42,3,2,78,2023-01-16,1
43,4,2,85,2023-01-16,1
44,5,2,85,2023-01-16,1
45,7,2,76,2023-01-16,1
46,8,2,68,2023-01-16,1
47,9,2,57,2023-01-16,1
48,10,2,78,2023-01-16,1
49,11,2,82,2023-01-16,1
50,12,2,77,2023-01-16,1
51,13,2,84,2023-01-16,1
52,14,2,88,2023-01-16,1
53,15,2,82,2023-01-16,1
54,16,2,77,2023-01-16,1
55,17,2,80,2023-01-16,1
56,18,2,59,2023-01-16,1
57,19,2,68,2023-01-16,1
58,20,2,82,2023-01-16,1
59,21,2,72,2023-01-16,1
60,22,2,80,2023-01-16,1
61,23,2,67,2023-01-16,1
62,24,2,75,2023-01-16,1
63,26,2,80,2023-01-16,1
64,27,2,77,2023-01-16,1
65,28,2,72,2023-01-16,1
66,29,2,83,2023-01-16,1
67,31,2,86,2023-01-16,1
68,32,2,67,2023-01-16,1
69,33,2,79,2023-01-16,1
70,34,2,84,2023-01-16,1
71,35,2,76,2023-01-16,1
72,36,2,77,2023-01-16,1
73,37,2,83,2023-01-16,1
74,38,2,69,2023-01-16,1
75,39,2,80,2023-01-16,1
76,638,2,79,2023-01-16,1
77,739,2,69,2023-01-16,1
78,844,2,74,2023-01-16,1
79,1,3,83,2022-10-11,4
80,2,3,97,2022-10-11,4
81,3,3,90,2022-10-11,4
82,4,3,77,2022-10-11,4
83,5,3,83,2022-10-11,4
84,7,3,85,2022-10-11,4
85,8,3,82,2022-10-11,4
86,9,3,90,2022-10-11,4
87,10,3,79,2022-10-11,4
88,11,3,71,2022-10-11,4
89,12,3,2,2022-10-11,4
90,13,3,72,2022-10-11,4
91,14,3,89,2022-10-11,4
92,15,3,83,2022-10-11,4
93,16,3,90,2022-10-11,4
94,17,3,84,2022-10-11,4
