calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2022-08-01,False,False,,,break,
2022-08-02,False,False,,,break,
2022-08-03,False,False,,,break,
2022-08-04,False,False,,,break,
2022-08-05,False,False,,,break,
2022-08-06,False,False,,Weekend,weekend,
2022-08-07,False,False,,Weekend,weekend,
2022-08-08,False,False,,,break,
2022-08-09,False,False,,,break,
2022-08-10,False,False,,,break,
2022-08-11,False,False,,,break,
2022-08-12,False,False,,,break,
2022-08-13,False,False,,Weekend,weekend,
2022-08-14,False,False,,Weekend,weekend,
2022-08-15,False,False,,,break,
2022-08-16,False,False,,,break,
2022-08-17,False,False,,,break,
2022-08-18,False,False,,,break,
2022-08-19,False,False,,,break,
2022-08-20,False,False,,Weekend,weekend,
2022-08-21,False,False,,Weekend,weekend,
2022-08-22,False,False,,,break,
2022-08-23,False,False,,,break,
2022-08-24,False,False,,,break,
2022-08-25,False,False,,,break,
2022-08-26,True,False,,,school_day,
2022-08-27,False,False,,Weekend,weekend,
2022-08-28,False,False,,Weekend,weekend,
2022-08-29,True,False,,,school_day,
2022-08-30,True,False,,,school_day,
2022-08-31,True,False,,,school_day,
2022-09-01,True,False,,,school_day,
2022-09-02,True,False,,,school_day,
2022-09-03,False,False,,Weekend,weekend,
2022-09-04,False,False,,Weekend,weekend,
2022-09-05,True,False,,,school_day,
2022-09-06,True,False,,,school_day,
2022-09-07,True,False,,,school_day,
2022-09-08,True,False,,,school_day,
2022-09-09,True,False,,,school_day,
2022-09-10,False,False,,Weekend,weekend,
2022-09-11,False,False,,Weekend,weekend,
2022-09-12,True,False,,,school_day,
2022-09-13,True,False,,,school_day,
2022-09-14,True,False,,,school_day,
2022-09-15,True,False,,,school_day,
2022-09-16,True,False,,,school_day,
2022-09-17,False,False,,Weekend,weekend,
2022-09-18,False,False,,Weekend,weekend,
2022-09-19,True,False,,,school_day,
2022-09-20,True,False,,,school_day,
2022-09-21,True,False,,,school_day,
2022-09-22,True,False,,,school_day,
2022-09-23,True,False,,,school_day,
2022-09-24,False,False,,Weekend,weekend,
2022-09-25,False,False,,Weekend,weekend,
2022-09-26,True,False,,,school_day,
2022-09-27,True,False,,,school_day,
2022-09-28,True,False,,,school_day,
2022-09-29,True,False,,,school_day,
2022-09-30,True,False,,,school_day,
2022-10-01,False,False,,Weekend,weekend,
2022-10-02,False,False,,Weekend,weekend,
2022-10-03,True,False,,,school_day,
2022-10-04,True,False,,,school_day,
2022-10-05,True,False,,,school_day,
2022-10-06,True,False,,,school_day,
2022-10-07,True,False,,,school_day,
2022-10-08,False,False,,Weekend,weekend,
2022-10-09,False,False,,Weekend,weekend,
2022-10-10,True,False,,,school_day,
2022-10-11,True,False,,,school_day,
2022-10-12,True,False,,,school_day,
2022-10-13,True,False,,,school_day,
2022-10-14,True,False,,,school_day,
2022-10-15,False,False,,Weekend,weekend,
2022-10-16,False,False,,Weekend,weekend,
2022-10-17,True,False,,,school_day,
2022-10-18,True,False,,,school_day,
2022-10-19,True,False,,,school_day,
2022-10-20,True,False,,,school_day,
2022-10-21,True,False,,,school_day,
