calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2019-08-01,False,False,,,break,
2019-08-02,False,False,,,break,
2019-08-03,False,False,,Weekend,weekend,
2019-08-04,False,False,,Weekend,weekend,
2019-08-05,False,False,,,break,
2019-08-06,False,False,,,break,
2019-08-07,False,False,,,break,
2019-08-08,False,False,,,break,
2019-08-09,False,False,,,break,
2019-08-10,False,False,,Weekend,weekend,
2019-08-11,False,False,,Weekend,weekend,
2019-08-12,False,False,,,break,
2019-08-13,False,False,,,break,
2019-08-14,False,False,,,break,
2019-08-15,False,False,,,break,
2019-08-16,False,False,,,break,
2019-08-17,False,False,,Weekend,weekend,
2019-08-18,False,False,,Weekend,weekend,
2019-08-19,False,False,,,break,
2019-08-20,False,False,,,break,
2019-08-21,False,False,,,break,
2019-08-22,False,False,,,break,
2019-08-23,False,False,,,break,
2019-08-24,False,False,,Weekend,weekend,
2019-08-25,False,False,,Weekend,weekend,
2019-08-26,True,False,,,school_day,
2019-08-27,True,False,,,school_day,
2019-08-28,True,False,,,school_day,
2019-08-29,True,False,,,school_day,
2019-08-30,True,False,,,school_day,
2019-08-31,False,False,,Weekend,weekend,
2019-09-01,False,False,,Weekend,weekend,
2019-09-02,True,False,,,school_day,
2019-09-03,True,False,,,school_day,
2019-09-04,True,False,,,school_day,
2019-09-05,True,False,,,school_day,
2019-09-06,True,False,,,school_day,
2019-09-07,False,False,,Weekend,weekend,
2019-09-08,False,False,,Weekend,weekend,
2019-09-09,True,False,,,school_day,
2019-09-10,True,False,,,school_day,
2019-09-11,True,False,,,school_day,
2019-09-12,True,False,,,school_day,
2019-09-13,True,False,,,school_day,
2019-09-14,False,False,,Weekend,weekend,
2019-09-15,False,False,,Weekend,weekend,
2019-09-16,True,False,,,school_day,
2019-09-17,True,False,,,school_day,
2019-09-18,True,False,,,school_day,
2019-09-19,True,False,,,school_day,
2019-09-20,True,False,,,school_day,
2019-09-21,False,False,,Weekend,weekend,
2019-09-22,False,False,,Weekend,weekend,
2019-09-23,True,False,,,school_day,
2019-09-24,True,False,,,school_day,
2019-09-25,True,False,,,school_day,
2019-09-26,True,False,,,school_day,
2019-09-27,True,False,,,school_day,
2019-09-28,False,False,,Weekend,weekend,
2019-09-29,False,False,,Weekend,weekend,
2019-09-30,True,False,,,school_day,
2019-10-01,True,False,,,school_day,
2019-10-02,True,False,,,school_day,
2019-10-03,True,False,,,school_day,
2019-10-04,True,False,,,school_day,
2019-10-05,False,False,,Weekend,weekend,
2019-10-06,False,False,,Weekend,weekend,
2019-10-07,True,False,,,school_day,
2019-10-08,True,False,,,school_day,
2019-10-09,True,False,,,school_day,
2019-10-10,True,False,,,school_day,
2019-10-11,True,False,,,school_day,
2019-10-12,False,False,,Weekend,weekend,
2019-10-13,False,False,,Weekend,weekend,
2019-10-14,True,False,,,school_day,
2019-10-15,True,False,,,school_day,
2019-10-16,True,False,,,school_day,
2019-10-17,True,False,,,school_day,
2019-10-18,True,False,,,school_day,
2019-10-19,False,False,,Weekend,weekend,
2019-10-20,False,False,,Weekend,weekend,
2019-10-21,True,False,,,school_day,
2019-10-22,True,False,,,school_day,
2019-10-23,True,False,,,school_day,
2019-10-24,True,False,,,school_day,
2019-10-25,True,False,,,school_day,
2019-10-26,False,False,,Weekend,weekend,
2019-10-27,False,False,,Weekend,weekend,
2019-10-28,True,False,,,school_day,
2019-10-29,True,False,,,school_day,
2019-10-30,True,False,,,school_day,
2019-10-31,True,False,,,school_day,
2019-11-01,True,False,,,school_day,
2019-11-02,False,False,,Weekend,weekend,
2019-11-03,False,False,,Weekend,weekend,
2019-11-04,True,False,,,school_day,
2019-11-05,True,False,,,school_day,
2019-11-06,True,False,,,school_day,
2019-11-07,True,False,,,school_day,
2019-11-08,True,False,,,school_day,
2019-11-09,False,False,,Weekend,weekend,
2019-11-10,False,False,,Weekend,weekend,
2019-11-11,True,False,,,school_day,
2019-11-12,True,False,,,school_day,
2019-11-13,True,False,,,school_day,
2019-11-14,True,False,,,school_day,
2019-11-15,True,False,,,school_day,
2019-11-16,False,False,,Weekend,weekend,
2019-11-17,False,False,,Weekend,weekend,
