calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2019-08-26,True,False,,,school_day,
2019-08-27,True,False,,,school_day,
2019-08-28,True,False,,,school_day,
2019-08-29,True,False,,,school_day,
2019-08-30,True,False,,,school_day,
2019-08-31,False,False,,Weekend,weekend,Weekend
2019-09-01,False,False,,Weekend,weekend,Weekend
2019-09-02,False,True,Labor Day,Labor Day,holiday,Labor Day
2019-09-03,True,False,,,school_day,
2019-09-04,True,False,,,school_day,
2019-09-05,True,False,,,school_day,
2019-09-06,True,False,,,school_day,
2019-09-07,False,False,,Weekend,weekend,Weekend
2019-09-08,False,False,,Weekend,weekend,Weekend
2019-09-09,True,False,,,school_day,
2019-09-10,True,False,,,school_day,
2019-09-11,True,False,,,school_day,
2019-09-12,True,False,,,school_day,
2019-09-13,True,False,,,school_day,
2019-09-14,False,False,,Weekend,weekend,Weekend
2019-09-15,False,False,,Weekend,weekend,Weekend
2019-09-16,True,False,,,school_day,
2019-09-17,True,False,,,school_day,
2019-09-18,True,False,,,school_day,
2019-09-19,True,False,,,school_day,
2019-09-20,True,False,,,school_day,
2019-09-21,False,False,,Weekend,weekend,Weekend
2019-09-22,False,False,,Weekend,weekend,Weekend
2019-09-23,True,False,,,school_day,
2019-09-24,True,False,,,school_day,
2019-09-25,True,False,,,school_day,
2019-09-26,True,False,,,school_day,
2019-09-27,True,False,,,school_day,
2019-09-28,False,False,,Weekend,weekend,Weekend
2019-09-29,False,False,,Weekend,weekend,Weekend
2019-09-30,True,False,,,school_day,
2019-10-01,True,False,,,school_day,
2019-10-02,True,False,,,school_day,
2019-10-03,True,False,,,school_day,
2019-10-04,True,False,,,school_day,
2019-10-05,False,False,,Weekend,weekend,Weekend
2019-10-06,False,False,,Weekend,weekend,Weekend
2019-10-07,True,False,,,school_day,
2019-10-08,True,False,,,school_day,
2019-10-09,True,False,,,school_day,
2019-10-10,True,False,,,school_day,
2019-10-11,True,False,,,school_day,
2019-10-12,False,False,,Weekend,weekend,Weekend
2019-10-13,False,False,,Weekend,weekend,Weekend
2019-10-14,False,True,Columbus Day,Columbus Day,holiday,Columbus Day
2019-10-15,True,False,,,school_day,
2019-10-16,True,False,,,school_day,
2019-10-17,True,False,,,school_day,
2019-10-18,True,False,,,school_day,
2019-10-19,False,False,,Weekend,weekend,Weekend
2019-10-20,False,False,,Weekend,weekend,Weekend
2019-10-21,True,False,,,school_day,
2019-10-22,True,False,,,school_day,
2019-10-23,True,False,,,school_day,
2019-10-24,True,False,,,school_day,
2019-10-25,True,False,,,school_day,
2019-10-26,False,False,,Weekend,weekend,Weekend
2019-10-27,False,False,,Weekend,weekend,Weekend
2019-10-28,True,False,,,school_day,
2019-10-29,True,False,,,school_day,
2019-10-30,True,False,,,school_day,
2019-10-31,True,False,,,school_day,
2019-11-01,True,False,,,school_day,
2019-11-02,False,False,,Weekend,weekend,Weekend
2019-11-03,False,False,,Weekend,weekend,Weekend
2019-11-04,True,False,,,school_day,
2019-11-05,True,False,,,school_day,
2019-11-06,True,False,,,school_day,
2019-11-07,True,False,,,school_day,
2019-11-08,True,False,,,school_day,
2019-11-09,False,False,,Weekend,weekend,Weekend
2019-11-10,False,False,,Weekend,weekend,Weekend
2019-11-11,False,True,Veterans Day,Veterans Day,holiday,Veterans Day
2019-11-12,True,False,,,school_day,
2019-11-13,True,False,,,school_day,
2019-11-14,True,False,,,school_day,
2019-11-15,True,False,,,school_day,
2019-11-16,False,False,,Weekend,weekend,Weekend
2019-11-17,False,False,,Weekend,weekend,Weekend
2019-11-18,True,False,,,school_day,
2019-11-19,True,False,,,school_day,
2019-11-20,True,False,,,school_day,
2019-11-21,True,False,,,school_day,
2019-11-22,True,False,,,school_day,
2019-11-23,False,False,,Weekend,weekend,Weekend
2019-11-24,False,False,,Weekend,weekend,Weekend
2019-11-25,True,False,,,school_day,
2019-11-26,True,False,,,school_day,
2019-11-27,True,False,,,school_day,
2019-11-28,False,True,Thanksgiving,Thanksgiving,holiday,Thanksgiving
2019-11-29,False,True,Thanksgiving Break,Thanksgiving Break,holiday,Thanksgiving Break
2019-11-30,False,False,,Weekend,weekend,Weekend
2019-12-01,False,False,,Weekend,weekend,Weekend
2019-12-02,True,False,,,school_day,
2019-12-03,True,False,,,school_day,
2019-12-04,True,False,,,school_day,
2019-12-05,True,False,,,school_day,
2019-12-06,True,False,,,school_day,
2019-12-07,False,False,,Weekend,weekend,Weekend
2019-12-08,False,False,,Weekend,weekend,Weekend
2019-12-09,True,False,,,school_day,
2019-12-10,True,False,,,school_day,
2019-12-11,True,False,,,school_day,
2019-12-12,True,False,,,school_day,
2019-12-13,True,False,,,school_day,
2019-12-14,False,False,,Weekend,weekend,Weekend
2019-12-15,False,False,,Weekend,weekend,Weekend
2019-12-16,True,False,,,school_day,
2019-12-17,True,False,,,school_day,
2019-12-18,True,False,,,school_day,
2019-12-19,True,False,,,school_day,
2019-12-20,True,False,,,school_day,
2019-12-21,False,False,,Weekend,weekend,Weekend
2019-12-22,False,False,,Weekend,weekend,Weekend
2019-12-23,False,False,,Christmas Break,break,Christmas Break
2019-12-24,False,False,,Christmas Break,break,Christmas Break
2019-12-25,False,False,,Christmas Break,break,Christmas Break
2019-12-26,False,False,,Christmas Break,break,Christmas Break
2019-12-27,False,False,,Christmas Break,break,Christmas Break
2019-12-28,False,False,,Weekend,weekend,Weekend
2019-12-29,False,False,,Weekend,weekend,Weekend
2019-12-30,False,False,,Christmas Break,break,Christmas Break
2019-12-31,False,False,,Christmas Break,break,Christmas Break
2020-01-01,False,False,,Christmas Break,break,Christmas Break
2020-01-02,False,False,,Christmas Break,break,Christmas Break
2020-01-03,False,False,,Christmas Break,break,Christmas Break
2020-01-04,False,False,,Weekend,weekend,Weekend
2020-01-05,False,False,,Weekend,weekend,Weekend
2020-01-06,True,False,,,school_day,
2020-01-07,True,False,,,school_day,
2020-01-08,True,False,,,school_day,
2020-01-09,True,False,,,school_day,
2020-01-10,True,False,,,school_day,
2020-01-11,False,False,,Weekend,weekend,Weekend
2020-01-12,False,False,,Weekend,weekend,Weekend
2020-01-13,True,False,,,school_day,
2020-01-14,True,False,,,school_day,
2020-01-15,True,False,,,school_day,
2020-01-16,True,False,,,school_day,
2020-01-17,True,False,,,school_day,
2020-01-18,False,False,,Weekend,weekend,Weekend
2020-01-19,False,False,,Weekend,weekend,Weekend
2020-01-20,False,True,Martin Luther King Jr. Day,Martin Luther King Jr. Day,holiday,Martin Luther King Jr. Day
2020-01-21,True,False,,,school_day,
2020-01-22,True,False,,,school_day,
2020-01-23,True,False,,,school_day,
2020-01-24,True,False,,,school_day,
2020-01-25,False,False,,Weekend,weekend,Weekend
2020-01-26,False,False,,Weekend,weekend,Weekend
2020-01-27,True,False,,,school_day,
2020-01-28,True,False,,,school_day,
2020-01-29,True,False,,,school_day,
2020-01-30,True,False,,,school_day,
2020-01-31,True,False,,,school_day,
2020-02-01,False,False,,Weekend,weekend,Weekend
2020-02-02,False,False,,Weekend,weekend,Weekend
2020-02-03,True,False,,,school_day,
2020-02-04,True,False,,,school_day,
2020-02-05,True,False,,,school_day,
2020-02-06,True,False,,,school_day,
2020-02-07,True,False,,,school_day,
2020-02-08,False,False,,Weekend,weekend,Weekend
2020-02-09,False,False,,Weekend,weekend,Weekend
2020-02-10,True,False,,,school_day,
2020-02-11,True,False,,,school_day,
2020-02-12,True,False,,,school_day,
2020-02-13,True,False,,,school_day,
2020-02-14,True,False,,,school_day,
2020-02-15,False,False,,Weekend,weekend,Weekend
2020-02-16,False,False,,Weekend,weekend,Weekend
2020-02-17,False,True,Presidents Day,Presidents Day,holiday,Presidents Day
2020-02-18,True,False,,,school_day,
2020-02-19,True,False,,,school_day,
2020-02-20,True,False,,,school_day,
2020-02-21,True,False,,,school_day,
2020-02-22,False,False,,Weekend,weekend,Weekend
2020-02-23,False,False,,Weekend,weekend,Weekend
2020-02-24,True,False,,,school_day,
2020-02-25,True,False,,,school_day,
2020-02-26,True,False,,,school_day,
2020-02-27,True,False,,,school_day,
2020-02-28,True,False,,,school_day,
2020-02-29,False,False,,Weekend,weekend,Weekend
2020-03-01,False,False,,Weekend,weekend,Weekend
2020-03-02,True,False,,,school_day,
2020-03-03,True,False,,,school_day,
2020-03-04,True,False,,,school_day,
2020-03-05,True,False,,,school_day,
2020-03-06,True,False,,,school_day,
2020-03-07,False,False,,Weekend,weekend,Weekend
2020-03-08,False,False,,Weekend,weekend,Weekend
2020-03-09,True,False,,,school_day,
2020-03-10,True,False,,,school_day,
2020-03-11,True,False,,,school_day,
2020-03-12,True,False,,,school_day,
2020-03-13,True,False,,,school_day,
2020-03-14,False,False,,Weekend,weekend,Weekend
2020-03-15,False,False,,Weekend,weekend,Weekend
2020-03-16,True,False,,,school_day,
2020-03-17,False,False,,Spring Break,break,Spring Break
2020-03-18,False,False,,Spring Break,break,Spring Break
2020-03-19,False,False,,Spring Break,break,Spring Break
2020-03-20,False,False,,Spring Break,break,Spring Break
2020-03-21,False,False,,Weekend,weekend,Weekend
2020-03-22,False,False,,Weekend,weekend,Weekend
2020-03-23,True,False,,,school_day,
2020-03-24,True,False,,,school_day,
2020-03-25,True,False,,,school_day,
2020-03-26,True,False,,,school_day,
2020-03-27,True,False,,,school_day,
2020-03-28,False,False,,Weekend,weekend,Weekend
2020-03-29,False,False,,Weekend,weekend,Weekend
2020-03-30,True,False,,,school_day,
2020-03-31,True,False,,,school_day,
2020-04-01,True,False,,,school_day,
2020-04-02,True,False,,,school_day,
