calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2020-08-26,True,False,,,school_day,
2020-08-27,True,False,,,school_day,
2020-08-28,True,False,,,school_day,
2020-08-29,False,False,,Weekend,weekend,Weekend
2020-08-30,False,False,,Weekend,weekend,Weekend
2020-08-31,True,False,,,school_day,
2020-09-01,True,False,,,school_day,
2020-09-02,False,True,Labor Day,Labor Day,holiday,Labor Day
2020-09-03,True,False,,,school_day,
2020-09-04,True,False,,,school_day,
2020-09-05,False,False,,Weekend,weekend,Weekend
2020-09-06,False,False,,Weekend,weekend,Weekend
2020-09-07,True,False,,,school_day,
2020-09-08,True,False,,,school_day,
2020-09-09,True,False,,,school_day,
2020-09-10,True,False,,,school_day,
2020-09-11,True,False,,,school_day,
2020-09-12,False,False,,Weekend,weekend,Weekend
2020-09-13,False,False,,Weekend,weekend,Weekend
2020-09-14,True,False,,,school_day,
2020-09-15,True,False,,,school_day,
2020-09-16,True,False,,,school_day,
2020-09-17,True,False,,,school_day,
2020-09-18,True,False,,,school_day,
2020-09-19,False,False,,Weekend,weekend,Weekend
2020-09-20,False,False,,Weekend,weekend,Weekend
2020-09-21,True,False,,,school_day,
2020-09-22,True,False,,,school_day,
2020-09-23,True,False,,,school_day,
2020-09-24,True,False,,,school_day,
2020-09-25,True,False,,,school_day,
2020-09-26,False,False,,Weekend,weekend,Weekend
2020-09-27,False,False,,Weekend,weekend,Weekend
2020-09-28,True,False,,,school_day,
2020-09-29,True,False,,,school_day,
2020-09-30,True,False,,,school_day,
2020-10-01,True,False,,,school_day,
2020-10-02,True,False,,,school_day,
2020-10-03,False,False,,Weekend,weekend,Weekend
2020-10-04,False,False,,Weekend,weekend,Weekend
2020-10-05,True,False,,,school_day,
2020-10-06,True,False,,,school_day,
2020-10-07,True,False,,,school_day,
2020-10-08,True,False,,,school_day,
2020-10-09,True,False,,,school_day,
2020-10-10,False,False,,Weekend,weekend,Weekend
2020-10-11,False,False,,Weekend,weekend,Weekend
2020-10-12,True,False,,,school_day,
2020-10-13,True,False,,,school_day,
2020-10-14,False,True,Columbus Day,Columbus Day,holiday,Columbus Day
2020-10-15,True,False,,,school_day,
2020-10-16,True,False,,,school_day,
2020-10-17,False,False,,Weekend,weekend,Weekend
2020-10-18,False,False,,Weekend,weekend,Weekend
2020-10-19,True,False,,,school_day,
2020-10-20,True,False,,,school_day,
2020-10-21,True,False,,,school_day,
2020-10-22,True,False,,,school_day,
2020-10-23,True,False,,,school_day,
2020-10-24,False,False,,Weekend,weekend,Weekend
2020-10-25,False,False,,Weekend,weekend,Weekend
2020-10-26,True,False,,,school_day,
2020-10-27,True,False,,,school_day,
2020-10-28,True,False,,,school_day,
2020-10-29,True,False,,,school_day,
2020-10-30,True,False,,,school_day,
2020-10-31,False,False,,Weekend,weekend,Weekend
2020-11-01,False,False,,Weekend,weekend,Weekend
2020-11-02,True,False,,,school_day,
2020-11-03,True,False,,,school_day,
2020-11-04,True,False,,,school_day,
2020-11-05,True,False,,,school_day,
2020-11-06,True,False,,,school_day,
2020-11-07,False,False,,Weekend,weekend,Weekend
2020-11-08,False,False,,Weekend,weekend,Weekend
2020-11-09,True,False,,,school_day,
2020-11-10,True,False,,,school_day,
2020-11-11,False,True,Veterans Day,Veterans Day,holiday,Veterans Day
2020-11-12,True,False,,,school_day,
2020-11-13,True,False,,,school_day,
2020-11-14,False,False,,Weekend,weekend,Weekend
2020-11-15,False,False,,Weekend,weekend,Weekend
2020-11-16,True,False,,,school_day,
2020-11-17,True,False,,,school_day,
2020-11-18,True,False,,,school_day,
2020-11-19,True,False,,,school_day,
2020-11-20,True,False,,,school_day,
2020-11-21,False,False,,Weekend,weekend,Weekend
2020-11-22,False,False,,Weekend,weekend,Weekend
2020-11-23,True,False,,,school_day,
2020-11-24,True,False,,,school_day,
2020-11-25,True,False,,,school_day,
2020-11-26,True,False,,,school_day,
2020-11-27,True,False,,,school_day,
2020-11-28,False,True,,Weekend,weekend,Weekend
2020-11-29,False,True,,Weekend,weekend,Weekend
2020-11-30,True,False,,,school_day,
2020-12-01,True,False,,,school_day,
2020-12-02,True,False,,,school_day,
2020-12-03,True,False,,,school_day,
2020-12-04,True,False,,,school_day,
2020-12-05,False,False,,Weekend,weekend,Weekend
2020-12-06,False,False,,Weekend,weekend,Weekend
2020-12-07,True,False,,,school_day,
2020-12-08,True,False,,,school_day,
2020-12-09,True,False,,,school_day,
2020-12-10,True,False,,,school_day,
2020-12-11,True,False,,,school_day,
2020-12-12,False,False,,Weekend,weekend,Weekend
2020-12-13,False,False,,Weekend,weekend,Weekend
2020-12-14,True,False,,,school_day,
2020-12-15,True,False,,,school_day,
2020-12-16,True,False,,,school_day,
2020-12-17,True,False,,,school_day,
2020-12-18,True,False,,,school_day,
2020-12-19,False,False,,Weekend,weekend,Weekend
2020-12-20,False,False,,Weekend,weekend,Weekend
2020-12-21,True,False,,,school_day,
2020-12-22,True,False,,,school_day,
2020-12-23,False,False,,Christmas Break,break,Christmas Break
2020-12-24,False,False,,Christmas Break,break,Christmas Break
2020-12-25,False,False,,Christmas Break,break,Christmas Break
2020-12-26,False,False,,Weekend,weekend,Weekend
2020-12-27,False,False,,Weekend,weekend,Weekend
2020-12-28,False,False,,Christmas Break,break,Christmas Break
2020-12-29,False,False,,Christmas Break,break,Christmas Break
2020-12-30,False,False,,Christmas Break,break,Christmas Break
2020-12-31,False,False,,Christmas Break,break,Christmas Break
2021-01-01,False,False,,Christmas Break,break,Christmas Break
2021-01-02,False,False,,Weekend,weekend,Weekend
2021-01-03,False,False,,Weekend,weekend,Weekend
2021-01-04,True,False,,,school_day,
2021-01-05,True,False,,,school_day,
2021-01-06,True,False,,,school_day,
2021-01-07,True,False,,,school_day,
2021-01-08,True,False,,,school_day,
2021-01-09,False,False,,Weekend,weekend,Weekend
2021-01-10,False,False,,Weekend,weekend,Weekend
2021-01-11,True,False,,,school_day,
2021-01-12,True,False,,,school_day,
2021-01-13,True,False,,,school_day,
2021-01-14,True,False,,,school_day,
2021-01-15,True,False,,,school_day,
2021-01-16,False,False,,Weekend,weekend,Weekend
2021-01-17,False,False,,Weekend,weekend,Weekend
2021-01-18,True,False,,,school_day,
2021-01-19,True,False,,,school_day,
2021-01-20,False,True,Martin Luther King Jr. Day,Martin Luther King Jr. Day,holiday,Martin Luther King Jr. Day
2021-01-21,True,False,,,school_day,
2021-01-22,True,False,,,school_day,
2021-01-23,False,False,,Weekend,weekend,Weekend
2021-01-24,False,False,,Weekend,weekend,Weekend
2021-01-25,True,False,,,school_day,
2021-01-26,True,False,,,school_day,
2021-01-27,True,False,,,school_day,
2021-01-28,True,False,,,school_day,
2021-01-29,True,False,,,school_day,
2021-01-30,False,False,,Weekend,weekend,Weekend
2021-01-31,False,False,,Weekend,weekend,Weekend
2021-02-01,True,False,,,school_day,
2021-02-02,True,False,,,school_day,
2021-02-03,True,False,,,school_day,
2021-02-04,True,False,,,school_day,
2021-02-05,True,False,,,school_day,
2021-02-06,False,False,,Weekend,weekend,Weekend
2021-02-07,False,False,,Weekend,weekend,Weekend
2021-02-08,True,False,,,school_day,
2021-02-09,True,False,,,school_day,
2021-02-10,True,False,,,school_day,
2021-02-11,True,False,,,school_day,
2021-02-12,True,False,,,school_day,
2021-02-13,False,False,,Weekend,weekend,Weekend
2021-02-14,False,False,,Weekend,weekend,Weekend
2021-02-15,True,False,,,school_day,
2021-02-16,True,False,,,school_day,
2021-02-17,False,True,Presidents Day,Presidents Day,holiday,Presidents Day
2021-02-18,True,False,,,school_day,
2021-02-19,True,False,,,school_day,
2021-02-20,False,False,,Weekend,weekend,Weekend
2021-02-21,False,False,,Weekend,weekend,Weekend
2021-02-22,True,False,,,school_day,
2021-02-23,True,False,,,school_day,
2021-02-24,True,False,,,school_day,
2021-02-25,True,False,,,school_day,
2021-02-26,True,False,,,school_day,
2021-02-27,False,False,,Weekend,weekend,Weekend
2021-02-28,False,False,,Weekend,weekend,Weekend
2021-03-01,True,False,,,school_day,
2021-03-02,True,False,,,school_day,
2021-03-03,True,False,,,school_day,
2021-03-04,True,False,,,school_day,
2021-03-05,True,False,,,school_day,
2021-03-06,False,False,,Weekend,weekend,Weekend
2021-03-07,False,False,,Weekend,weekend,Weekend
2021-03-08,True,False,,,school_day,
2021-03-09,True,False,,,school_day,
2021-03-10,True,False,,,school_day,
2021-03-11,True,False,,,school_day,
2021-03-12,True,False,,,school_day,
2021-03-13,False,False,,Weekend,weekend,Weekend
2021-03-14,False,False,,Weekend,weekend,Weekend
2021-03-15,True,False,,,school_day,
2021-03-16,True,False,,,school_day,
2021-03-17,False,False,,Spring Break,break,Spring Break
